risk_score
0.0070052422697442895
0.08079801790069346
0.04079760564289391
0.026540213073531715
0.02306260576940929
0.036027694482316554
0.02033221529442435
0.026084069171271793
0.01972553864914772
0.039271667117624344
0.05755805591657736
0.02995649284631617
0.017851226884195118
0.023060782501718446
0.02762673217952661
0.05028934930244089
0.015480400360395366
0.01977502080791519
0.020710148780398865
0.016460711959967986
0.016078731189614653
0.03016669015101864
0.07314736459140578
0.028794283890260987
0.0722127858036691
0.06518797886312189
0.050441180585007586
0.022622112315093184
0.0153719026975157
0.04447115103211323
0.019302489752039947
0.028066194205515756
0.028930585748614453
0.03793299972567825
0.04489156429965534
0.013391940897872006
0.1425837735581335
0.02210205285602303
0.019618310431097397
0.041429071439153836
0.04764895225879357
0.03339691322162048
0.01892549034470419
0.05945145956696452
0.026011253209969918
0.04728928604763614
0.11707944927035738
0.01793447993181559
0.02720217962662789
0.041510870514865496
0.01804043261708268
0.024974268246321447
0.017960108972807327
0.026500895023858786
0.026966510956536304
0.031008994373304167
0.02717990725654135
0.03167151427996367
0.03333738240614334
0.05252352215373818
0.028036786958126655
0.05648784754491211
0.04828305928094346
0.0219889865441932
0.03763675904908433
0.03819084870926574
0.017721354174683332
0.016840501626778585
0.02050149568644827
0.015140492430682058
0.031103428855777018
0.028760175196531793
0.03325531984087019
0.0379601910217522
0.009794048385181872
0.0373558214482772
0.028952866101298796
0.012944496205776035
0.024598374042189168
0.03040011505084123
0.01988082087177702
0.031440937301660324
0.01474568945789053
0.03271151838327893
0.028595675833002977
0.01874665982534059
0.5235226391257253
0.03788865978111229
0.04228340130948896
0.032374772561893916
0.04101341247942809
0.016745803130004268
0.0321595938459532
0.030087947794363596
0.011609674019327502
0.04352820055226458
0.02322580370470075
0.029336613760732884
0.013411704442830186
0.0202253006869282
0.020285726360624142
0.006336534522564841
0.05932334378414553
0.02245568095594805
0.013098226486474011
0.025420284715077422
0.018014740638566493
0.018802535089361094
0.014741392175219262
0.03018880658035232
0.05416393530204421
